timestamp,machine_id,voltage_v,current_a,power_kw,temperature_c,vibration_mm_s,power_factor,status
2025-04-28 20:00:00,MOTOR_02,379.01,11.33,6.47,52.94,2.26,0.869,NORMAL
2025-04-28 21:00:00,MOTOR_02,381.8,13.18,7.45,55.77,2.58,0.855,NORMAL
2025-04-28 22:00:00,MOTOR_02,381.76,11.61,6.48,51.5,2.4,0.844,NORMAL
2025-04-28 23:00:00,MOTOR_02,380.68,14.66,8.43,56.85,2.51,0.873,NORMAL
2025-04-29 00:00:00,MOTOR_02,379.72,14.21,7.63,55.19,2.63,0.816,NORMAL
2025-04-29 01:00:00,MOTOR_02,384.74,14.84,8.66,56.39,2.57,0.875,NORMAL
2025-04-29 02:00:00,MOTOR_02,380.07,17.12,10.32,61.68,2.64,0.916,NORMAL
2025-04-29 03:00:00,MOTOR_02,379.83,17.33,10.35,58.13,2.6,0.908,NORMAL
2025-04-29 04:00:00,MOTOR_02,378.98,16.25,9.54,59.18,2.66,0.894,NORMAL
2025-04-29 05:00:00,MOTOR_02,384.42,19.25,12.2,61.97,2.8,0.952,NORMAL
2025-04-29 06:00:00,MOTOR_02,381.44,18.61,10.91,61.17,2.78,0.888,NORMAL
2025-04-29 07:00:00,MOTOR_02,377.93,15.48,8.64,57.94,2.64,0.853,NORMAL
2025-04-29 08:00:00,MOTOR_02,377.69,17.23,10.2,57.13,2.78,0.905,NORMAL
2025-04-29 09:00:00,MOTOR_02,376.64,17.57,10.13,58.08,2.61,0.884,NORMAL
2025-04-29 10:00:00,MOTOR_02,379.81,16.37,9.49,56.34,2.8,0.881,NORMAL
2025-04-29 11:00:00,MOTOR_02,377.0,11.79,6.84,53.9,2.53,0.889,NORMAL
2025-04-29 12:00:00,MOTOR_02,377.66,15.08,8.56,56.55,2.69,0.868,NORMAL
2025-04-29 13:00:00,MOTOR_02,382.14,15.13,9.38,55.74,2.54,0.936,NORMAL
2025-04-29 14:00:00,MOTOR_02,381.78,13.4,7.37,56.54,2.41,0.831,NORMAL
2025-04-29 15:00:00,MOTOR_02,382.98,12.95,7.77,54.62,2.46,0.904,NORMAL
2025-04-29 16:00:00,MOTOR_02,377.06,13.63,7.87,55.36,2.5,0.884,NORMAL
2025-04-29 17:00:00,MOTOR_02,378.0,10.2,5.97,50.81,2.38,0.894,NORMAL
2025-04-29 18:00:00,MOTOR_02,378.74,12.88,7.34,55.41,2.43,0.869,NORMAL
2025-04-29 19:00:00,MOTOR_02,383.28,12.51,7.69,54.87,2.5,0.925,NORMAL
2025-04-29 20:00:00,MOTOR_02,380.13,10.45,6.24,52.46,2.29,0.907,NORMAL
2025-04-29 21:00:00,MOTOR_02,383.64,13.72,7.81,56.54,2.49,0.857,NORMAL
2025-04-29 22:00:00,MOTOR_02,381.25,15.67,9.45,57.71,2.64,0.914,NORMAL
2025-04-29 23:00:00,MOTOR_02,379.78,14.62,8.55,57.58,2.54,0.889,NORMAL
2025-04-30 00:00:00,MOTOR_02,381.15,15.67,8.92,58.48,2.53,0.862,NORMAL
2025-04-30 01:00:00,MOTOR_02,376.54,14.5,7.84,57.67,2.45,0.829,NORMAL
2025-04-30 02:00:00,MOTOR_02,375.89,15.76,9.26,60.11,2.67,0.903,NORMAL
2025-04-30 03:00:00,MOTOR_02,380.52,15.9,8.99,57.91,2.63,0.858,NORMAL
2025-04-30 04:00:00,MOTOR_02,380.03,18.07,10.66,58.04,2.81,0.896,NORMAL
2025-04-30 05:00:00,MOTOR_02,383.87,17.28,10.61,58.18,2.76,0.924,NORMAL
2025-04-30 06:00:00,MOTOR_02,377.24,17.3,9.67,58.24,2.64,0.856,NORMAL
2025-04-30 07:00:00,MOTOR_02,380.74,18.74,11.38,58.61,2.82,0.92,NORMAL
2025-04-30 08:00:00,MOTOR_02,381.39,19.6,10.95,56.91,2.81,0.846,NORMAL
2025-04-30 09:00:00,MOTOR_02,380.69,17.02,10.37,58.96,2.64,0.924,NORMAL
2025-04-30 10:00:00,MOTOR_02,382.2,14.61,9.04,56.74,2.74,0.935,NORMAL
2025-04-30 11:00:00,MOTOR_02,378.74,15.82,9.42,60.53,2.78,0.907,NORMAL
2025-04-30 12:00:00,MOTOR_02,381.66,15.23,8.99,59.96,2.61,0.893,NORMAL
2025-04-30 13:00:00,MOTOR_02,381.12,15.22,9.11,58.2,2.49,0.907,NORMAL
2025-04-30 14:00:00,MOTOR_02,382.33,13.11,7.55,56.33,2.42,0.87,NORMAL
2025-04-30 15:00:00,MOTOR_02,378.98,13.94,7.69,54.9,2.45,0.84,NORMAL
2025-04-30 16:00:00,MOTOR_02,377.63,13.28,7.45,55.9,2.53,0.858,NORMAL
2025-04-30 17:00:00,MOTOR_02,378.74,11.74,7.31,54.22,2.42,0.949,NORMAL
2025-04-30 18:00:00,MOTOR_02,377.87,12.98,7.18,55.61,2.42,0.845,NORMAL
2025-04-30 19:00:00,MOTOR_02,378.87,13.22,7.88,54.42,2.63,0.909,NORMAL
2025-04-30 20:00:00,MOTOR_02,379.33,11.09,6.39,54.5,2.32,0.877,NORMAL
2025-04-30 21:00:00,MOTOR_02,378.18,14.03,7.99,54.17,2.65,0.869,NORMAL
2025-04-30 22:00:00,MOTOR_02,380.02,13.36,8.18,60.24,2.56,0.931,NORMAL
2025-04-30 23:00:00,MOTOR_02,377.64,13.93,8.04,58.31,2.55,0.883,NORMAL
2025-05-01 00:00:00,MOTOR_02,379.85,14.87,8.88,58.89,2.48,0.908,NORMAL
2025-05-01 01:00:00,MOTOR_02,379.01,17.27,10.79,56.9,2.79,0.952,NORMAL
2025-05-01 02:00:00,MOTOR_02,379.76,17.99,10.34,56.96,2.86,0.874,NORMAL
2025-05-01 03:00:00,MOTOR_02,380.79,17.69,10.43,59.57,2.7,0.894,NORMAL
2025-05-01 04:00:00,MOTOR_02,379.16,17.92,10.61,58.88,2.8,0.901,NORMAL
2025-05-01 05:00:00,MOTOR_02,378.44,17.77,10.14,61.99,2.7,0.87,NORMAL
2025-05-01 06:00:00,MOTOR_02,378.69,21.24,12.46,62.93,2.98,0.895,NORMAL
2025-05-01 07:00:00,MOTOR_02,382.05,17.08,10.33,58.6,2.58,0.914,NORMAL
2025-05-01 08:00:00,MOTOR_02,382.55,17.06,10.21,60.87,2.73,0.903,NORMAL
2025-05-01 09:00:00,MOTOR_02,378.97,17.48,10.14,59.26,2.47,0.884,NORMAL
2025-05-01 10:00:00,MOTOR_02,379.69,15.41,8.04,57.67,2.48,0.793,NORMAL
2025-05-01 11:00:00,MOTOR_02,376.59,17.03,9.3,60.19,2.57,0.837,NORMAL
2025-05-01 12:00:00,MOTOR_02,379.64,13.23,8.14,54.57,2.46,0.935,NORMAL
2025-05-01 13:00:00,MOTOR_02,377.1,13.37,7.43,57.22,2.4,0.851,NORMAL
2025-05-01 14:00:00,MOTOR_02,379.02,13.02,7.82,56.26,2.38,0.915,NORMAL
2025-05-01 15:00:00,MOTOR_02,382.15,11.67,6.52,52.96,2.37,0.843,NORMAL
2025-05-01 16:00:00,MOTOR_02,377.0,13.65,7.59,58.86,2.47,0.851,NORMAL
2025-05-01 17:00:00,MOTOR_02,378.2,10.52,6.21,52.73,2.23,0.9,NORMAL
2025-05-01 18:00:00,MOTOR_02,378.21,10.84,6.58,51.22,2.23,0.927,NORMAL
2025-05-01 19:00:00,MOTOR_02,376.66,11.29,6.63,52.87,2.3,0.9,NORMAL
2025-05-01 20:00:00,MOTOR_02,381.73,13.41,7.9,54.18,2.55,0.891,NORMAL
2025-05-01 21:00:00,MOTOR_02,380.55,14.62,8.09,56.99,2.74,0.839,NORMAL
2025-05-01 22:00:00,MOTOR_02,383.62,14.13,7.66,58.74,2.62,0.816,NORMAL
2025-05-01 23:00:00,MOTOR_02,378.01,12.65,7.18,55.49,2.4,0.867,NORMAL
2025-05-02 00:00:00,MOTOR_02,376.46,14.26,8.22,58.78,2.55,0.885,NORMAL
2025-05-02 01:00:00,MOTOR_02,381.88,17.66,10.26,60.73,2.68,0.878,NORMAL
2025-05-02 02:00:00,MOTOR_02,379.28,16.53,10.28,54.23,2.62,0.946,NORMAL
2025-05-02 03:00:00,MOTOR_02,379.07,15.39,8.42,58.66,2.58,0.834,NORMAL
2025-05-02 04:00:00,MOTOR_02,382.96,20.23,11.69,60.31,2.83,0.871,NORMAL
2025-05-02 05:00:00,MOTOR_02,380.34,17.21,10.55,59.54,2.52,0.93,NORMAL
2025-05-02 06:00:00,MOTOR_02,381.81,17.91,10.66,59.24,2.65,0.9,NORMAL
2025-05-02 07:00:00,MOTOR_02,378.75,17.08,9.49,62.84,2.65,0.847,NORMAL
2025-05-02 08:00:00,MOTOR_02,378.55,16.45,8.78,58.82,2.81,0.814,NORMAL
2025-05-02 09:00:00,MOTOR_02,379.27,18.68,10.65,60.82,2.78,0.868,NORMAL
2025-05-02 10:00:00,MOTOR_02,381.34,16.74,9.39,60.01,2.72,0.85,NORMAL
2025-05-02 11:00:00,MOTOR_02,380.1,16.15,9.22,55.69,2.6,0.867,NORMAL
2025-05-02 12:00:00,MOTOR_02,380.94,13.46,8.43,57.4,2.59,0.949,NORMAL
2025-05-02 13:00:00,MOTOR_02,374.79,13.86,7.65,55.77,2.52,0.85,NORMAL
2025-05-02 14:00:00,MOTOR_02,376.24,12.75,7.15,54.17,2.5,0.861,NORMAL
2025-05-02 15:00:00,MOTOR_02,375.69,11.89,7.02,55.74,2.41,0.907,NORMAL
2025-05-02 16:00:00,MOTOR_02,379.24,12.96,7.57,53.14,2.49,0.889,NORMAL
2025-05-02 17:00:00,MOTOR_02,377.2,11.7,7.07,55.77,2.35,0.925,NORMAL
2025-05-02 18:00:00,MOTOR_02,383.38,12.83,7.71,55.03,2.59,0.905,NORMAL
2025-05-02 19:00:00,MOTOR_02,379.96,12.97,7.33,55.22,2.41,0.859,NORMAL
2025-05-02 20:00:00,MOTOR_02,380.43,11.88,7.01,51.14,2.32,0.895,NORMAL
2025-05-02 21:00:00,MOTOR_02,377.82,13.42,7.76,57.09,2.48,0.883,NORMAL
2025-05-02 22:00:00,MOTOR_02,377.76,12.95,7.01,55.73,2.6,0.827,NORMAL
2025-05-02 23:00:00,MOTOR_02,383.1,13.28,8.32,54.92,2.41,0.945,NORMAL
2025-05-03 00:00:00,MOTOR_02,383.56,13.73,7.74,54.59,2.47,0.848,NORMAL
2025-05-03 01:00:00,MOTOR_02,380.83,15.88,9.18,58.88,2.61,0.877,NORMAL
2025-05-03 02:00:00,MOTOR_02,375.94,15.61,8.8,58.01,2.47,0.866,NORMAL
2025-05-03 03:00:00,MOTOR_02,379.15,18.78,10.89,60.03,2.63,0.884,NORMAL
2025-05-03 04:00:00,MOTOR_02,380.63,19.55,11.42,59.16,2.87,0.886,NORMAL
2025-05-03 05:00:00,MOTOR_02,379.54,18.47,10.89,60.23,2.73,0.897,NORMAL
2025-05-03 06:00:00,MOTOR_02,375.76,18.29,10.31,60.0,2.63,0.866,NORMAL
2025-05-03 07:00:00,MOTOR_02,383.7,17.92,10.87,61.31,2.67,0.912,NORMAL
2025-05-03 08:00:00,MOTOR_02,378.33,20.45,11.52,59.56,2.78,0.86,NORMAL
2025-05-03 09:00:00,MOTOR_02,377.32,19.48,11.0,59.51,2.77,0.864,NORMAL
2025-05-03 10:00:00,MOTOR_02,379.94,16.25,8.86,60.92,2.63,0.828,NORMAL
2025-05-03 11:00:00,MOTOR_02,382.37,15.54,9.13,57.72,2.41,0.887,NORMAL
2025-05-03 12:00:00,MOTOR_02,381.03,15.39,9.4,57.69,2.68,0.926,NORMAL
2025-05-03 13:00:00,MOTOR_02,377.37,12.81,7.3,56.7,2.45,0.873,NORMAL
2025-05-03 14:00:00,MOTOR_02,377.04,11.34,6.91,56.79,2.32,0.933,NORMAL
2025-05-03 15:00:00,MOTOR_02,375.62,11.27,6.21,52.28,2.43,0.847,NORMAL
2025-05-03 16:00:00,MOTOR_02,379.42,12.04,6.64,57.9,2.32,0.839,NORMAL
2025-05-03 17:00:00,MOTOR_02,379.05,10.97,6.64,53.71,2.32,0.922,NORMAL
2025-05-03 18:00:00,MOTOR_02,381.03,13.75,7.94,56.39,2.39,0.875,NORMAL
2025-05-03 19:00:00,MOTOR_02,378.63,10.34,5.77,53.36,2.38,0.851,NORMAL
2025-05-03 20:00:00,MOTOR_02,381.95,10.8,6.34,55.89,2.44,0.888,NORMAL
2025-05-03 21:00:00,MOTOR_02,381.31,10.68,6.28,54.98,2.36,0.89,NORMAL
2025-05-03 22:00:00,MOTOR_02,378.54,12.73,7.58,54.96,2.42,0.908,NORMAL
2025-05-03 23:00:00,MOTOR_02,380.78,13.75,7.89,54.31,2.39,0.87,NORMAL
2025-05-04 00:00:00,MOTOR_02,382.66,14.9,8.29,56.56,2.51,0.839,NORMAL
2025-05-04 01:00:00,MOTOR_02,378.08,15.73,8.98,55.58,2.61,0.872,NORMAL
2025-05-04 02:00:00,MOTOR_02,379.57,15.75,9.11,58.94,2.54,0.879,NORMAL
2025-05-04 03:00:00,MOTOR_02,379.53,15.86,9.53,56.67,2.56,0.914,NORMAL
2025-05-04 04:00:00,MOTOR_02,379.28,18.1,9.93,59.33,2.62,0.835,NORMAL
2025-05-04 05:00:00,MOTOR_02,381.6,16.82,9.66,60.21,2.58,0.869,NORMAL
2025-05-04 06:00:00,MOTOR_02,381.76,18.94,11.13,61.36,2.63,0.889,NORMAL
2025-05-04 07:00:00,MOTOR_02,380.81,16.12,9.85,58.47,2.63,0.926,NORMAL
2025-05-04 08:00:00,MOTOR_02,380.72,16.7,9.47,57.17,2.64,0.86,NORMAL
2025-05-04 09:00:00,MOTOR_02,378.88,19.57,10.99,61.39,2.79,0.856,NORMAL
2025-05-04 10:00:00,MOTOR_02,380.66,19.11,11.34,59.1,2.73,0.9,NORMAL
2025-05-04 11:00:00,MOTOR_02,377.43,14.14,7.5,57.06,2.46,0.812,NORMAL
2025-05-04 12:00:00,MOTOR_02,384.96,16.45,9.47,56.2,2.6,0.863,NORMAL
2025-05-04 13:00:00,MOTOR_02,382.7,16.16,9.62,59.74,2.57,0.898,NORMAL
2025-05-04 14:00:00,MOTOR_02,381.91,14.78,8.7,57.12,2.55,0.891,NORMAL
2025-05-04 15:00:00,MOTOR_02,380.82,12.8,7.48,55.22,2.59,0.886,NORMAL
2025-05-04 16:00:00,MOTOR_02,380.82,10.09,5.53,53.66,2.29,0.831,NORMAL
2025-05-04 17:00:00,MOTOR_02,376.62,12.2,6.7,54.59,2.36,0.842,NORMAL
2025-05-04 18:00:00,MOTOR_02,377.48,12.49,7.52,55.1,2.4,0.92,NORMAL
2025-05-04 19:00:00,MOTOR_02,377.73,12.39,7.11,56.85,2.38,0.877,NORMAL
2025-05-04 20:00:00,MOTOR_02,380.12,12.97,7.46,56.97,2.41,0.873,NORMAL
2025-05-04 21:00:00,MOTOR_02,379.44,11.9,6.7,55.59,2.35,0.856,NORMAL
2025-05-04 22:00:00,MOTOR_02,381.62,12.92,7.52,55.71,2.5,0.881,NORMAL
2025-05-04 23:00:00,MOTOR_02,378.07,11.35,6.43,53.61,2.42,0.865,NORMAL
2025-05-05 00:00:00,MOTOR_02,382.05,16.07,9.63,59.46,2.68,0.906,NORMAL
2025-05-05 01:00:00,MOTOR_02,378.36,14.7,8.17,55.39,2.62,0.848,NORMAL
2025-05-05 02:00:00,MOTOR_02,379.16,16.2,9.63,60.64,2.58,0.905,NORMAL
2025-05-05 03:00:00,MOTOR_02,381.79,17.43,10.71,60.01,2.55,0.929,NORMAL
2025-05-05 04:00:00,MOTOR_02,381.01,16.93,10.04,60.31,2.8,0.899,NORMAL
2025-05-05 05:00:00,MOTOR_02,377.5,16.61,9.16,58.99,2.45,0.843,NORMAL
2025-05-05 06:00:00,MOTOR_02,382.13,18.31,10.96,59.46,2.69,0.905,NORMAL
2025-05-05 07:00:00,MOTOR_02,380.18,15.76,8.98,59.03,2.47,0.865,NORMAL
2025-05-05 08:00:00,MOTOR_02,375.72,18.52,10.42,57.7,2.76,0.864,NORMAL
2025-05-05 09:00:00,MOTOR_02,378.31,17.91,10.38,58.45,2.62,0.884,NORMAL
2025-05-05 10:00:00,MOTOR_02,379.18,15.84,9.08,57.39,2.68,0.873,NORMAL
2025-05-05 11:00:00,MOTOR_02,377.66,15.18,8.6,55.08,2.58,0.866,NORMAL
2025-05-05 12:00:00,MOTOR_02,382.69,13.81,8.25,57.01,2.61,0.901,NORMAL
2025-05-05 13:00:00,MOTOR_02,379.25,13.76,7.99,57.91,2.5,0.883,NORMAL
2025-05-05 14:00:00,MOTOR_02,380.92,13.26,7.2,53.04,2.56,0.823,NORMAL
2025-05-05 15:00:00,MOTOR_02,380.41,12.5,7.5,54.37,2.34,0.911,NORMAL
2025-05-05 16:00:00,MOTOR_02,381.41,14.14,8.56,56.06,2.59,0.916,NORMAL
2025-05-05 17:00:00,MOTOR_02,383.35,10.0,5.96,53.49,2.29,0.898,NORMAL
2025-05-05 18:00:00,MOTOR_02,381.35,10.91,6.48,55.01,2.36,0.9,NORMAL
2025-05-05 19:00:00,MOTOR_02,383.49,12.98,7.53,54.97,2.52,0.873,NORMAL
2025-05-05 20:00:00,MOTOR_02,381.4,14.87,8.29,58.31,2.57,0.844,NORMAL
2025-05-05 21:00:00,MOTOR_02,380.26,11.84,6.91,54.61,2.33,0.885,NORMAL
2025-05-05 22:00:00,MOTOR_02,380.64,14.71,8.99,55.87,2.5,0.926,NORMAL
2025-05-05 23:00:00,MOTOR_02,374.75,12.84,7.4,55.62,2.36,0.888,NORMAL
2025-05-06 00:00:00,MOTOR_02,379.09,14.53,8.87,54.73,2.58,0.93,NORMAL
2025-05-06 01:00:00,MOTOR_02,379.71,15.79,9.67,57.25,2.56,0.931,NORMAL
2025-05-06 02:00:00,MOTOR_02,380.88,15.67,9.09,57.27,2.55,0.879,NORMAL
2025-05-06 03:00:00,MOTOR_02,379.95,16.62,9.47,57.39,2.65,0.866,NORMAL
2025-05-06 04:00:00,MOTOR_02,380.67,15.96,9.13,61.57,2.58,0.867,NORMAL
2025-05-06 05:00:00,MOTOR_02,377.35,18.71,10.71,61.92,2.83,0.876,NORMAL
2025-05-06 06:00:00,MOTOR_02,376.84,16.92,9.4,58.84,2.71,0.851,NORMAL
2025-05-06 07:00:00,MOTOR_02,377.63,17.1,10.03,59.32,2.71,0.897,NORMAL
2025-05-06 08:00:00,MOTOR_02,383.14,16.66,10.05,59.1,2.6,0.909,NORMAL
2025-05-06 09:00:00,MOTOR_02,377.46,16.25,8.76,58.93,2.67,0.824,NORMAL
2025-05-06 10:00:00,MOTOR_02,378.42,16.67,10.2,60.68,2.67,0.934,NORMAL
2025-05-06 11:00:00,MOTOR_02,380.21,15.85,9.02,59.07,2.5,0.864,NORMAL
2025-05-06 12:00:00,MOTOR_02,376.82,18.02,10.25,56.44,2.68,0.871,NORMAL
2025-05-06 13:00:00,MOTOR_02,378.26,13.93,8.12,57.39,2.48,0.889,NORMAL
2025-05-06 14:00:00,MOTOR_02,381.35,13.38,7.55,54.45,2.59,0.855,NORMAL
2025-05-06 15:00:00,MOTOR_02,379.12,14.48,8.2,55.76,2.49,0.862,NORMAL
2025-05-06 16:00:00,MOTOR_02,383.37,12.67,7.19,56.61,2.47,0.855,NORMAL
2025-05-06 17:00:00,MOTOR_02,376.6,11.98,6.88,51.79,2.5,0.88,NORMAL
2025-05-06 18:00:00,MOTOR_02,379.31,11.84,6.71,57.04,2.32,0.863,NORMAL
2025-05-06 19:00:00,MOTOR_02,379.12,12.34,7.22,56.09,2.44,0.891,NORMAL
2025-05-06 20:00:00,MOTOR_02,379.98,13.57,7.51,56.36,2.64,0.841,NORMAL
2025-05-06 21:00:00,MOTOR_02,377.55,14.49,8.47,57.85,2.4,0.893,NORMAL
2025-05-06 22:00:00,MOTOR_02,378.84,14.74,8.18,58.51,2.49,0.846,NORMAL
2025-05-06 23:00:00,MOTOR_02,381.58,14.78,8.89,57.16,2.56,0.91,NORMAL
2025-05-07 00:00:00,MOTOR_02,379.46,15.25,9.07,58.36,2.59,0.904,NORMAL
2025-05-07 01:00:00,MOTOR_02,377.86,18.22,9.73,58.11,2.72,0.816,NORMAL
2025-05-07 02:00:00,MOTOR_02,384.16,15.93,9.6,58.96,2.64,0.905,NORMAL
2025-05-07 03:00:00,MOTOR_02,380.1,17.96,9.48,60.28,2.8,0.802,NORMAL
2025-05-07 04:00:00,MOTOR_02,381.23,19.01,10.6,62.36,2.75,0.845,NORMAL
2025-05-07 05:00:00,MOTOR_02,381.53,19.15,11.53,60.58,2.75,0.911,NORMAL
2025-05-07 06:00:00,MOTOR_02,379.86,17.09,9.71,59.13,2.7,0.864,NORMAL
2025-05-07 07:00:00,MOTOR_02,378.42,21.28,12.92,60.64,3.02,0.927,NORMAL
2025-05-07 08:00:00,MOTOR_02,380.4,19.6,11.64,60.68,2.83,0.901,NORMAL
2025-05-07 09:00:00,MOTOR_02,378.6,18.39,10.46,60.63,2.8,0.867,NORMAL
2025-05-07 10:00:00,MOTOR_02,380.74,15.29,8.7,58.29,2.44,0.863,NORMAL
2025-05-07 11:00:00,MOTOR_02,379.67,16.95,10.31,61.13,2.63,0.925,NORMAL
2025-05-07 12:00:00,MOTOR_02,382.06,12.23,7.0,55.47,2.31,0.866,NORMAL
2025-05-07 13:00:00,MOTOR_02,377.72,13.94,7.52,56.02,2.5,0.824,NORMAL
2025-05-07 14:00:00,MOTOR_02,381.44,13.63,7.67,56.74,2.6,0.852,NORMAL
2025-05-07 15:00:00,MOTOR_02,381.23,12.34,7.2,54.04,2.31,0.884,NORMAL
2025-05-07 16:00:00,MOTOR_02,379.52,14.3,8.05,58.43,2.65,0.856,NORMAL
2025-05-07 17:00:00,MOTOR_02,381.46,12.23,7.69,53.74,2.41,0.952,NORMAL
2025-05-07 18:00:00,MOTOR_02,380.84,10.85,6.16,53.07,2.41,0.861,NORMAL
2025-05-07 19:00:00,MOTOR_02,381.33,13.01,7.4,53.79,2.53,0.861,NORMAL
2025-05-07 20:00:00,MOTOR_02,381.21,12.88,7.23,55.43,2.6,0.85,NORMAL
2025-05-07 21:00:00,MOTOR_02,380.1,10.77,6.43,54.59,2.39,0.906,NORMAL
2025-05-07 22:00:00,MOTOR_02,378.81,15.11,8.64,59.56,2.49,0.872,NORMAL
2025-05-07 23:00:00,MOTOR_02,378.78,14.35,8.51,56.39,2.6,0.904,NORMAL
2025-05-08 00:00:00,MOTOR_02,379.57,16.18,9.73,57.61,2.4,0.915,NORMAL
2025-05-08 01:00:00,MOTOR_02,381.69,16.27,9.58,54.01,2.54,0.891,NORMAL
2025-05-08 02:00:00,MOTOR_02,381.26,16.1,9.45,58.21,2.56,0.889,NORMAL
2025-05-08 03:00:00,MOTOR_02,382.01,17.63,9.85,59.15,2.51,0.844,NORMAL
2025-05-08 04:00:00,MOTOR_02,382.21,17.48,9.66,59.01,2.81,0.835,NORMAL
2025-05-08 05:00:00,MOTOR_02,379.57,18.25,10.02,61.86,2.82,0.835,NORMAL
2025-05-08 06:00:00,MOTOR_02,383.92,18.72,10.98,60.8,2.77,0.882,NORMAL
2025-05-08 07:00:00,MOTOR_02,379.79,18.07,11.28,58.84,2.78,0.949,NORMAL
2025-05-08 08:00:00,MOTOR_02,379.01,18.16,10.29,58.17,2.74,0.863,NORMAL
2025-05-08 09:00:00,MOTOR_02,380.67,16.67,10.01,56.6,2.7,0.911,NORMAL
2025-05-08 10:00:00,MOTOR_02,380.97,15.81,9.35,56.98,2.69,0.896,NORMAL
2025-05-08 11:00:00,MOTOR_02,378.52,16.71,9.65,58.93,2.52,0.881,NORMAL
2025-05-08 12:00:00,MOTOR_02,379.68,16.74,9.61,55.23,2.71,0.873,NORMAL
2025-05-08 13:00:00,MOTOR_02,379.11,13.6,7.74,55.68,2.57,0.867,NORMAL
2025-05-08 14:00:00,MOTOR_02,380.28,13.88,7.92,57.31,2.45,0.867,NORMAL
2025-05-08 15:00:00,MOTOR_02,381.59,11.19,6.64,52.4,2.34,0.898,NORMAL
2025-05-08 16:00:00,MOTOR_02,379.47,14.57,8.67,56.39,2.47,0.906,NORMAL
2025-05-08 17:00:00,MOTOR_02,381.15,13.48,7.72,54.29,2.5,0.867,NORMAL
2025-05-08 18:00:00,MOTOR_02,377.22,11.3,6.4,49.98,2.4,0.867,NORMAL
2025-05-08 19:00:00,MOTOR_02,381.78,11.68,6.66,53.14,2.4,0.863,NORMAL
2025-05-08 20:00:00,MOTOR_02,379.09,13.85,8.28,54.49,2.43,0.91,NORMAL
2025-05-08 21:00:00,MOTOR_02,379.06,13.09,7.79,56.63,2.56,0.906,NORMAL
2025-05-08 22:00:00,MOTOR_02,380.8,14.26,8.69,57.13,2.47,0.924,NORMAL
2025-05-08 23:00:00,MOTOR_02,380.91,13.04,7.36,53.87,2.5,0.856,NORMAL
2025-05-09 00:00:00,MOTOR_02,379.78,15.69,8.89,59.49,2.65,0.861,NORMAL
2025-05-09 01:00:00,MOTOR_02,378.22,15.6,9.5,58.57,2.44,0.93,NORMAL
2025-05-09 02:00:00,MOTOR_02,379.04,16.86,10.18,58.1,2.67,0.92,NORMAL
2025-05-09 03:00:00,MOTOR_02,380.19,16.64,9.32,58.81,2.73,0.85,NORMAL
2025-05-09 04:00:00,MOTOR_02,380.98,17.34,9.76,57.46,2.67,0.853,NORMAL
2025-05-09 05:00:00,MOTOR_02,378.35,18.02,10.48,55.73,2.77,0.888,NORMAL
2025-05-09 06:00:00,MOTOR_02,378.72,17.3,10.41,58.97,2.61,0.917,NORMAL
2025-05-09 07:00:00,MOTOR_02,380.53,20.62,11.59,59.45,2.92,0.853,NORMAL
2025-05-09 08:00:00,MOTOR_02,379.83,16.33,9.48,57.73,2.53,0.883,NORMAL
2025-05-09 09:00:00,MOTOR_02,380.29,17.72,10.65,59.79,2.68,0.913,NORMAL
2025-05-09 10:00:00,MOTOR_02,374.77,16.86,9.57,55.58,2.74,0.874,NORMAL
2025-05-09 11:00:00,MOTOR_02,379.41,16.69,9.63,58.66,2.73,0.878,NORMAL
2025-05-09 12:00:00,MOTOR_02,381.71,12.0,7.32,55.84,2.3,0.923,NORMAL
2025-05-09 13:00:00,MOTOR_02,378.77,12.2,6.94,51.64,2.39,0.867,NORMAL
2025-05-09 14:00:00,MOTOR_02,380.97,12.84,7.78,56.33,2.39,0.918,NORMAL
2025-05-09 15:00:00,MOTOR_02,377.58,13.98,8.01,59.03,2.59,0.876,NORMAL
2025-05-09 16:00:00,MOTOR_02,376.87,12.09,6.69,54.29,2.4,0.847,NORMAL
2025-05-09 17:00:00,MOTOR_02,380.84,11.74,6.94,55.5,2.4,0.897,NORMAL
2025-05-09 18:00:00,MOTOR_02,379.89,12.02,6.81,53.11,2.44,0.862,NORMAL
2025-05-09 19:00:00,MOTOR_02,379.33,11.09,6.16,55.25,2.26,0.845,NORMAL
2025-05-09 20:00:00,MOTOR_02,381.69,12.97,8.05,56.14,2.47,0.939,NORMAL
2025-05-09 21:00:00,MOTOR_02,379.38,13.11,7.69,55.81,2.37,0.893,NORMAL
2025-05-09 22:00:00,MOTOR_02,378.73,14.1,8.05,56.52,2.47,0.87,NORMAL
2025-05-09 23:00:00,MOTOR_02,378.52,16.04,9.16,58.43,2.57,0.871,NORMAL
2025-05-10 00:00:00,MOTOR_02,378.1,14.72,8.93,56.68,2.57,0.926,NORMAL
2025-05-10 01:00:00,MOTOR_02,380.93,15.91,9.74,56.27,2.53,0.928,NORMAL
2025-05-10 02:00:00,MOTOR_02,379.38,15.32,8.69,57.03,2.53,0.864,NORMAL
2025-05-10 03:00:00,MOTOR_02,382.29,15.62,9.18,57.42,2.61,0.888,NORMAL
2025-05-10 04:00:00,MOTOR_02,374.1,17.59,9.9,57.31,2.79,0.869,NORMAL
